,yardline_100,down,goal_to_go,yards_gained,play_type,success,epa,n_defense_box,n_blitzers
1352,59.0,1.0,0,2.0,run,0.0,-0.37214547,6,0
1353,57.0,2.0,0,7.0,run,1.0,0.59469944,7,0
1357,22.0,1.0,0,5.0,run,1.0,0.07292461,7,0
1358,17.0,2.0,0,-1.0,run,0.0,-0.9354242,8,0
1361,75.0,1.0,0,7.0,run,1.0,0.41672722,7,0
1362,68.0,2.0,0,12.0,run,1.0,0.85325164,7,0
1368,47.0,2.0,0,-2.0,run,0.0,-1.1320752,8,0
1373,85.0,3.0,0,2.0,run,1.0,0.531585,6,0
1374,83.0,1.0,0,3.0,run,0.0,-0.30998996,7,0
1378,55.0,1.0,0,6.0,run,1.0,0.18025467,7,0
1379,49.0,2.0,0,-7.0,run,0.0,-1.8067706,7,0
1385,74.0,2.0,0,3.0,run,0.0,-0.4028209,7,0
1388,42.0,2.0,0,-4.0,run,0.0,-1.1741596,7,0
1389,46.0,3.0,0,2.0,run,0.0,-0.93216354,6,1
1391,92.0,1.0,0,1.0,run,0.0,-0.4157674,7,0
1393,77.0,1.0,0,3.0,run,0.0,-0.2532666,7,0
1404,67.0,2.0,0,2.0,run,0.0,-0.07556676,6,0
1407,92.0,1.0,0,6.0,run,1.0,0.23468338,8,0
1409,77.0,1.0,0,12.0,run,1.0,0.8341561,7,0
1410,65.0,1.0,0,0.0,run,0.0,-0.55758995,7,0
1416,30.0,2.0,0,0.0,run,0.0,-0.6963914,7,0
1417,30.0,3.0,0,2.0,run,0.0,-0.69520396,8,0
1419,23.0,1.0,0,0.0,run,0.0,-0.4241668,7,0
1425,63.0,1.0,0,8.0,run,1.0,0.5464192,6,0
1426,55.0,2.0,0,3.0,run,1.0,0.14903544,6,0
1428,36.0,1.0,0,4.0,run,0.0,-0.14536247,6,0
1432,75.0,1.0,0,6.0,run,1.0,0.17793104,7,0
1433,69.0,2.0,0,7.0,run,1.0,0.548387,6,0
1434,62.0,1.0,0,4.0,run,0.0,-0.063088916,8,0
1435,58.0,2.0,0,0.0,run,0.0,-0.8009451,7,0
1441,82.0,3.0,0,1.0,run,0.0,-1.301765,7,0
1445,50.0,3.0,0,0.0,run,0.0,-1.9591041,7,0
1447,50.0,1.0,0,7.0,run,1.0,0.31582007,6,0
1450,36.0,1.0,0,-1.0,run,0.0,-0.79940856,7,0
1461,51.0,1.0,0,1.0,run,0.0,-0.6940042,6,0
1464,35.0,1.0,0,0.0,run,0.0,-0.8080038,6,0
1465,35.0,2.0,0,11.0,run,1.0,1.3277187,6,0
1466,24.0,1.0,0,8.0,run,1.0,0.5889946,6,0
1471,75.0,1.0,0,11.0,run,1.0,0.7497765,6,1
1472,64.0,1.0,0,6.0,run,1.0,0.12614329,7,0
1475,53.0,1.0,0,2.0,run,0.0,-0.5387113,7,0
1478,40.0,2.0,0,5.0,run,0.0,-0.18110445,7,0
1481,75.0,1.0,0,1.0,run,0.0,-0.60307044,7,0
1482,74.0,2.0,0,6.0,run,1.0,0.15370193,6,0
1485,79.0,1.0,0,0.0,run,0.0,-0.59107333,7,0
1489,77.0,1.0,0,5.0,run,1.0,0.07538388,7,0
1491,68.0,3.0,0,57.0,run,1.0,3.8888578,7,0
1493,11.0,2.0,0,11.0,run,1.0,2.2571926,7,0
1497,43.0,2.0,0,7.0,run,1.0,0.17847537,7,0
1498,36.0,3.0,0,6.0,run,1.0,1.2839537,7,0
1500,28.0,2.0,0,2.0,run,0.0,-0.40931937,7,0
1503,66.0,1.0,0,12.0,run,1.0,0.7696673,6,0
1505,49.0,1.0,0,5.0,run,0.0,-0.024589207,6,0
1506,44.0,1.0,0,7.0,run,1.0,0.36257383,6,0
1507,37.0,2.0,0,2.0,run,0.0,-0.20911327,6,0
1508,35.0,3.0,0,2.0,run,1.0,0.5380523,7,0
1510,25.0,2.0,0,8.0,run,1.0,0.5679864,6,0
1511,17.0,1.0,0,12.0,run,1.0,0.83492315,7,0
1512,5.0,1.0,1,5.0,run,1.0,1.1398704,7,0
1514,73.0,2.0,0,2.0,run,0.0,-0.3553091,7,0
1515,71.0,3.0,0,3.0,run,0.0,-1.1312315,6,1
1518,73.0,2.0,0,5.0,run,1.0,0.45241684,6,0
1524,78.0,1.0,0,6.0,run,1.0,0.23308928,7,0
1531,58.0,1.0,0,6.0,run,1.0,0.36302868,8,0
1532,52.0,2.0,0,15.0,run,1.0,1.0756483,6,0
1533,37.0,1.0,0,4.0,run,0.0,-0.046139393,7,0
1545,75.0,1.0,0,5.0,run,1.0,0.049245916,7,0
1546,70.0,2.0,0,1.0,run,0.0,-0.6784926,7,0
1548,58.0,1.0,0,9.0,run,1.0,0.8997878,7,0
1551,39.0,2.0,0,7.0,run,1.0,1.055805,7,0
1557,66.0,2.0,0,11.0,run,1.0,0.40763465,7,0
1558,55.0,1.0,0,1.0,run,0.0,-0.4320916,7,0
1561,2.0,1.0,1,2.0,run,1.0,0.5567717,10,0
1562,75.0,1.0,0,15.0,run,1.0,0.86542225,7,0
1563,60.0,1.0,0,4.0,run,0.0,-0.03763739,7,0
1566,36.0,1.0,0,2.0,run,0.0,-0.50752884,6,0
1568,19.0,1.0,0,5.0,run,1.0,0.1316298,6,0
1570,14.0,3.0,0,9.0,run,0.0,-4.2109284,6,0
1571,95.0,1.0,0,2.0,run,0.0,-0.6608608,7,0
1572,93.0,2.0,0,2.0,run,0.0,-0.25378698,6,0
1576,60.0,1.0,0,16.0,run,1.0,1.535942,5,0
1577,39.0,1.0,0,5.0,run,0.0,-0.048023496,6,0
1578,34.0,2.0,0,2.0,run,0.0,-0.18043573,6,0
1579,32.0,3.0,0,5.0,run,1.0,1.015302,7,0
1581,9.0,1.0,1,5.0,run,1.0,0.24359338,7,0
1591,75.0,2.0,0,4.0,run,0.0,-0.39299786,6,0
1593,58.0,1.0,0,-2.0,run,0.0,-0.89028645,6,0
1595,51.0,3.0,0,1.0,run,0.0,-1.6328777,7,0
1607,75.0,1.0,0,7.0,run,1.0,0.55426687,7,0
1608,68.0,2.0,0,8.0,run,1.0,0.45814434,7,0
1609,60.0,1.0,0,6.0,run,1.0,0.19319396,7,0
1610,54.0,2.0,0,-2.0,run,0.0,-0.8811125,7,0
1612,51.0,1.0,0,1.0,run,0.0,-0.638958,7,0
1613,50.0,2.0,0,8.0,run,0.0,-0.69531006,7,0
1614,42.0,3.0,0,0.0,run,0.0,-0.6833095,6,0
1627,78.0,1.0,0,1.0,run,0.0,-0.4874008,7,0
1628,77.0,2.0,0,6.0,run,1.0,0.36412522,6,0
1629,71.0,3.0,0,2.0,run,0.0,-1.20202,8,0
1631,45.0,1.0,0,0.0,run,0.0,-0.5554906,8,0
1633,32.0,1.0,0,5.0,run,1.0,0.071839035,6,0
1639,64.0,1.0,0,2.0,run,0.0,-0.5052912,5,0
1644,82.0,1.0,0,5.0,run,0.0,-0.06356257,7,0
1645,77.0,2.0,0,0.0,run,0.0,-0.8477406,8,0
1652,93.0,1.0,0,3.0,run,0.0,-0.37660763,8,0
1655,81.0,2.0,0,7.0,run,1.0,0.22449653,6,0
1658,30.0,1.0,0,2.0,run,0.0,-0.28760758,7,0
1662,75.0,1.0,0,4.0,run,0.0,-0.08106695,7,0
1663,71.0,2.0,0,15.0,run,1.0,1.2677584,6,0
1664,56.0,1.0,0,5.0,run,1.0,0.09800464,6,0
1666,44.0,1.0,0,2.0,run,0.0,-0.42182,6,0
1668,42.0,1.0,0,4.0,run,0.0,-0.065512404,7,0
1672,11.0,1.0,0,4.0,run,0.0,-0.07029983,6,0
1677,76.0,2.0,0,7.0,run,1.0,0.5814167,6,0
1679,65.0,2.0,0,3.0,run,0.0,-0.2210362,6,0
1682,82.0,1.0,0,2.0,run,0.0,-0.31925538,7,0
1684,80.0,3.0,0,9.0,run,1.0,1.78578,6,0
1685,71.0,1.0,0,18.0,run,1.0,0.9649399,7,0
1686,53.0,1.0,0,6.0,run,1.0,0.10544907,8,0
1690,91.0,1.0,0,13.0,run,1.0,0.10432469,5,0
1691,78.0,1.0,0,11.0,run,1.0,0.17126434,5,0
1695,76.0,1.0,0,7.0,run,1.0,0.59144807,6,0
1696,69.0,2.0,0,2.0,run,0.0,-0.025031054,6,0
1697,67.0,3.0,0,0.0,run,0.0,-2.36566,7,0
1699,90.0,1.0,0,68.0,run,1.0,4.770852,7,0
1700,22.0,1.0,0,9.0,run,1.0,0.6606239,6,0
1701,13.0,2.0,0,4.0,run,1.0,0.6820403,6,0
1702,4.0,1.0,1,4.0,run,1.0,1.1034658,7,0
1704,90.0,1.0,0,5.0,run,0.0,-0.026785897,7,0
1705,85.0,2.0,0,3.0,run,0.0,-0.20396009,7,0
1708,64.0,1.0,0,-1.0,run,0.0,-0.9309432,6,0
1712,47.0,1.0,0,2.0,run,0.0,-0.7571501,7,0
1714,28.0,1.0,0,5.0,run,1.0,0.19409677,7,0
1718,23.0,1.0,0,5.0,run,1.0,0.24742597,8,0
1722,75.0,1.0,0,2.0,run,0.0,-0.42065987,6,0
1723,73.0,2.0,0,3.0,run,0.0,-0.30849627,6,0
1727,91.0,1.0,0,3.0,run,0.0,-0.38346136,6,0
1731,85.0,1.0,0,19.0,run,1.0,1.2496641,6,0
1736,55.0,1.0,0,-6.0,run,0.0,-1.1485038,6,0
1740,11.0,1.0,0,2.0,run,0.0,-0.4764753,6,0
1741,9.0,2.0,0,1.0,run,0.0,-0.4824538,6,0
1743,80.0,1.0,0,1.0,run,0.0,-0.49958745,7,0
1745,68.0,1.0,0,1.0,run,0.0,-0.5159106,7,0
1747,59.0,3.0,0,-4.0,run,0.0,-2.427287,9,0
1749,73.0,1.0,0,4.0,run,0.0,-0.05451399,6,0
1752,59.0,2.0,0,33.0,run,1.0,2.5674915,6,0
1753,26.0,1.0,0,4.0,run,0.0,-0.19144979,6,0
1754,22.0,2.0,0,3.0,run,1.0,0.09053266,6,0
1755,19.0,3.0,0,2.0,run,0.0,-0.74616796,6,0
1756,17.0,4.0,0,2.0,run,1.0,1.5639869,10,3
1757,15.0,1.0,0,5.0,run,1.0,0.1373616,6,0
1758,10.0,2.0,0,7.0,run,1.0,1.3110656,7,0
1759,3.0,1.0,1,2.0,run,0.0,-0.13393128,7,0
1769,27.0,1.0,0,-2.0,run,0.0,-0.34852895,8,0
1773,76.0,2.0,0,50.0,run,1.0,4.013901,6,0
1774,26.0,1.0,0,7.0,run,1.0,0.30044323,7,0
1775,19.0,2.0,0,4.0,run,1.0,0.36340368,7,0
1779,25.0,2.0,0,11.0,run,1.0,0.4375424,6,0
1781,5.0,1.0,1,4.0,run,1.0,0.32567894,9,0
1782,1.0,2.0,1,1.0,run,1.0,0.6397016,11,0
1783,75.0,1.0,0,8.0,run,1.0,0.52475685,8,0
1784,67.0,2.0,0,11.0,run,1.0,0.6596559,7,0
1788,61.0,3.0,0,16.0,run,1.0,2.9891891,6,1
1789,45.0,1.0,0,5.0,run,1.0,0.04927447,6,0
1794,61.0,2.0,0,6.0,run,0.0,-0.14037691,6,0
1801,69.0,1.0,0,3.0,run,0.0,-0.49356666,7,0
1803,55.0,3.0,0,10.0,run,1.0,2.1145506,7,2
1805,27.0,1.0,0,2.0,run,0.0,-0.3911876,7,0
1809,5.0,2.0,1,3.0,run,0.0,-0.3268201,8,0
1810,2.0,3.0,1,1.0,run,0.0,-0.45290238,9,0
1811,1.0,4.0,1,1.0,run,1.0,2.4088538,9,0
1812,75.0,1.0,0,1.0,run,0.0,-0.5856637,7,0
1813,74.0,2.0,0,2.0,run,0.0,-0.56550425,8,0
1817,60.0,1.0,0,9.0,run,1.0,0.831268,6,0
1827,54.0,1.0,0,13.0,run,1.0,0.8257322,6,0
1828,41.0,1.0,0,8.0,run,1.0,0.5708341,6,0
1834,6.0,2.0,1,5.0,run,1.0,0.6495757,6,0
1835,1.0,3.0,1,1.0,run,1.0,1.3226774,9,0
1836,75.0,1.0,0,4.0,run,0.0,-0.25281537,7,0
1839,75.0,1.0,0,1.0,run,0.0,-0.7010785,6,0
1843,42.0,2.0,0,13.0,run,1.0,1.187493,6,0
1846,14.0,2.0,0,7.0,run,1.0,0.8238139,7,0
1847,7.0,3.0,0,0.0,run,0.0,-1.4917475,10,0
1848,7.0,4.0,0,7.0,run,1.0,3.3680966,10,0
1849,78.0,1.0,0,6.0,run,1.0,0.38377383,6,0
1852,68.0,2.0,0,10.0,run,1.0,0.33891463,6,0
1854,4.0,1.0,1,-1.0,run,0.0,-0.88169974,9,0
1859,82.0,1.0,0,-1.0,run,0.0,-0.9271625,6,0
1862,68.0,1.0,0,7.0,run,1.0,0.26035437,6,0
1863,61.0,2.0,0,1.0,run,0.0,-0.64297915,6,0
1865,53.0,1.0,0,24.0,run,1.0,2.3839357,6,0
1866,14.0,1.0,0,8.0,run,1.0,0.47876948,6,0
1867,6.0,2.0,0,4.0,run,1.0,0.6143933,7,0
1868,2.0,1.0,1,2.0,run,1.0,0.6270223,8,0
1870,73.0,2.0,0,-2.0,run,0.0,-0.9453802,7,0
1871,75.0,3.0,0,16.0,run,1.0,2.3733075,6,0
1872,59.0,1.0,0,2.0,run,0.0,-0.43720597,6,0
1879,23.0,2.0,0,3.0,run,0.0,-0.5410742,7,0
1880,20.0,3.0,0,10.0,run,1.0,1.5489284,6,0
1881,10.0,1.0,1,6.0,run,1.0,0.3567302,8,0
1884,49.0,1.0,0,6.0,run,1.0,0.11463928,6,1
1886,43.0,3.0,0,5.0,run,1.0,2.3719327,6,0
1888,1.0,1.0,1,1.0,run,1.0,0.49225074,8,0
1889,75.0,1.0,0,4.0,run,0.0,-0.19411714,6,0
1895,1.0,1.0,1,1.0,run,1.0,0.49035987,11,0
1897,63.0,1.0,0,3.0,run,0.0,-0.35001644,7,0
1902,80.0,1.0,0,18.0,run,1.0,0.9466008,6,0
1907,83.0,1.0,0,2.0,run,0.0,-0.3814186,7,0
1910,83.0,3.0,0,2.0,run,0.0,-0.9252565,7,3
1913,67.0,2.0,0,1.0,run,0.0,-0.6297487,7,0
1915,53.0,1.0,0,0.0,run,0.0,-0.55806655,6,0
1921,30.0,1.0,0,5.0,run,1.0,0.077656604,6,0
1924,81.0,1.0,0,3.0,run,0.0,-0.3414163,6,0
1925,78.0,2.0,0,5.0,run,1.0,0.17207763,6,0
1926,73.0,3.0,0,24.0,run,1.0,1.9781983,9,0
1927,49.0,1.0,0,1.0,run,0.0,-0.91507506,8,0
1928,48.0,2.0,0,8.0,run,0.0,-0.5277206,7,0
1929,40.0,3.0,0,0.0,run,0.0,-0.88816863,8,0
1930,40.0,4.0,0,1.0,run,1.0,1.6552017,9,0
1939,75.0,1.0,0,5.0,run,0.0,-0.21500397,6,0
1940,70.0,2.0,0,6.0,run,1.0,0.7477346,7,0
1942,61.0,2.0,0,0.0,run,0.0,-0.85083485,7,0
1949,75.0,1.0,0,2.0,run,0.0,-0.4842885,7,0
1950,73.0,2.0,0,3.0,run,0.0,-0.31500563,7,0
1954,70.0,1.0,0,5.0,run,1.0,0.02779191,7,0
1955,65.0,2.0,0,5.0,run,0.0,-0.24031463,7,0
1959,3.0,1.0,1,2.0,run,1.0,0.060105417,8,0
1960,1.0,2.0,1,-1.0,run,0.0,-1.1910661,11,0
1964,63.0,1.0,0,1.0,run,0.0,-0.50221545,6,0
1967,45.0,1.0,0,5.0,run,0.0,-0.0287105,6,0
1969,40.0,3.0,0,5.0,run,1.0,1.3792633,6,0
1970,35.0,1.0,0,-4.0,run,0.0,-1.2236421,5,0
1972,59.0,1.0,0,3.0,run,0.0,-0.20482795,7,0
1973,56.0,2.0,0,15.0,run,1.0,1.4978775,7,0
1975,9.0,1.0,1,2.0,run,0.0,-0.21431527,6,0
1978,1.0,1.0,1,0.0,run,0.0,-0.2742808,11,0
1980,75.0,1.0,0,2.0,run,0.0,-0.4489847,6,0
1982,64.0,1.0,0,3.0,run,0.0,-0.37427068,6,0
1983,61.0,2.0,0,3.0,run,0.0,-0.25885192,6,0
1987,92.0,2.0,0,2.0,run,0.0,-0.45062715,7,0
1988,90.0,3.0,0,4.0,run,0.0,-0.31081465,4,0
1991,44.0,1.0,0,0.0,run,0.0,-0.5076193,6,0
1992,44.0,2.0,0,4.0,run,0.0,-0.13451558,6,0
1994,35.0,4.0,0,31.0,run,1.0,3.980426,8,0
1995,4.0,1.0,1,1.0,run,0.0,-0.44938475,6,0
2001,75.0,1.0,0,5.0,run,1.0,0.042669326,6,0
2002,70.0,2.0,0,-3.0,run,0.0,-1.258992,7,0
2003,73.0,3.0,0,6.0,run,0.0,-0.6657988,5,0
2006,91.0,2.0,0,8.0,run,1.0,0.33483642,7,0
2008,80.0,1.0,0,-4.0,run,0.0,-1.2072215,7,0
2013,35.0,1.0,0,1.0,run,0.0,-0.5572664,7,0
2014,34.0,2.0,0,4.0,run,0.0,-0.12014516,6,0
2018,4.0,1.0,1,0.0,run,0.0,-0.41207665,7,0
2019,4.0,2.0,1,2.0,run,0.0,-0.44160402,7,1
2024,70.0,3.0,0,6.0,run,1.0,1.5400044,6,1
2026,62.0,2.0,0,2.0,run,0.0,-0.46075305,6,0
2030,91.0,1.0,0,3.0,run,0.0,-0.35761836,6,0
2034,45.0,1.0,0,2.0,run,0.0,-0.53760815,7,0
2043,64.0,1.0,0,2.0,run,0.0,-0.55436635,6,0
2045,40.0,1.0,0,4.0,run,0.0,-0.10577147,6,0
2049,77.0,1.0,0,11.0,run,1.0,0.79457027,6,0
2050,66.0,1.0,0,3.0,run,0.0,-0.22342005,7,0
2055,52.0,1.0,0,23.0,run,1.0,1.3530148,6,0
2057,29.0,2.0,0,-1.0,run,0.0,-0.9834747,6,0
2063,1.0,1.0,1,-2.0,run,0.0,-0.778017,7,0
2067,83.0,1.0,0,-2.0,run,0.0,-0.5074975,9,0
2069,85.0,3.0,0,4.0,run,0.0,-0.32227436,6,0
2082,75.0,1.0,0,2.0,run,0.0,-0.5169901,7,0
2087,63.0,1.0,0,-1.0,run,0.0,-0.61411315,7,0
2090,40.0,1.0,0,7.0,run,1.0,0.39563674,6,0
2093,13.0,1.0,0,0.0,run,0.0,-0.39933258,7,0
2097,55.0,1.0,0,12.0,run,1.0,0.68806934,7,0
2102,55.0,1.0,0,9.0,run,1.0,0.41958106,5,1
2103,46.0,2.0,0,2.0,run,0.0,-0.41540918,6,0
2117,77.0,2.0,0,3.0,run,0.0,-0.34126946,8,0
2120,57.0,1.0,0,7.0,run,1.0,0.43524545,6,0
2123,49.0,3.0,0,2.0,run,1.0,0.91458863,8,0
2125,16.0,1.0,0,4.0,run,0.0,-5.2790794,6,0
2126,88.0,1.0,0,3.0,run,0.0,-0.41984022,7,0
2127,85.0,2.0,0,1.0,run,0.0,-0.5955622,6,0
2130,68.0,2.0,0,3.0,run,0.0,-0.671937,7,0
2132,48.0,1.0,0,16.0,run,1.0,1.1368071,7,0
2134,32.0,2.0,0,3.0,run,0.0,-0.4280174,7,0
2138,92.0,1.0,0,8.0,run,1.0,0.5622931,8,0
2139,84.0,2.0,0,-1.0,run,1.0,0.910012,6,0
2141,72.0,2.0,0,4.0,run,0.0,-0.11408747,8,0
2145,64.0,1.0,0,2.0,run,0.0,-0.5061272,7,0
2146,62.0,2.0,0,5.0,run,1.0,0.08813417,7,0
2149,94.0,1.0,0,2.0,run,0.0,-0.5962515,8,0
2150,92.0,2.0,0,1.0,run,0.0,-0.5507259,8,0
2151,91.0,3.0,0,1.0,run,0.0,-1.1948615,5,0
2153,52.0,1.0,0,6.0,run,1.0,0.222913,6,0
2155,26.0,1.0,0,11.0,run,1.0,0.6705942,6,0
2156,15.0,1.0,0,1.0,run,0.0,-0.48432195,6,0
2157,14.0,2.0,0,6.0,run,0.0,-0.0054926896,7,0
2159,4.0,1.0,1,-2.0,run,0.0,-0.88103265,6,0
2160,6.0,2.0,1,6.0,run,1.0,2.1187785,6,0
2161,75.0,1.0,0,-2.0,run,0.0,-1.0875362,7,0
2165,76.0,1.0,0,5.0,run,1.0,0.22098403,7,0
2166,71.0,2.0,0,2.0,run,0.0,-0.30807832,6,0
2168,79.0,3.0,0,13.0,run,1.0,2.208856,6,0
2169,66.0,1.0,0,1.0,run,0.0,-0.5548969,6,0
2173,76.0,1.0,0,8.0,run,1.0,0.6615123,6,0
2174,68.0,2.0,0,3.0,run,0.0,-0.01047173,6,0
2176,60.0,1.0,0,1.0,run,0.0,-0.30556515,6,0
2178,59.0,3.0,0,12.0,run,1.0,1.3903137,6,0
2179,47.0,1.0,0,2.0,run,0.0,-0.38921463,6,0
2180,45.0,2.0,0,12.0,run,1.0,1.1344244,5,0
2181,33.0,1.0,0,3.0,run,0.0,-0.06856008,5,1
2182,30.0,2.0,0,1.0,run,0.0,-0.40440995,6,0
2186,91.0,1.0,0,27.0,run,1.0,0.39574006,7,0
2190,75.0,1.0,0,11.0,run,1.0,0.802295,7,0
2192,64.0,2.0,0,4.0,run,0.0,-0.41733387,7,0
2194,16.0,1.0,0,6.0,run,1.0,0.14653225,6,0
2195,10.0,2.0,0,2.0,run,0.0,-0.21673197,7,0
2196,8.0,3.0,0,3.0,run,1.0,0.9722032,7,0
2197,5.0,1.0,1,3.0,run,1.0,0.11437713,8,0
2198,2.0,2.0,1,-2.0,run,0.0,-1.3737277,7,0
2201,72.0,1.0,0,3.0,run,0.0,-0.23425515,7,0
2205,51.0,2.0,0,0.0,run,0.0,-0.88009393,7,0
2207,80.0,1.0,0,4.0,run,0.0,-0.17630933,6,0
2208,76.0,2.0,0,1.0,run,0.0,-0.48422116,7,0
2210,68.0,1.0,0,1.0,run,0.0,-0.56203747,6,0
2212,67.0,3.0,0,8.0,run,0.0,-0.17807421,4,0
2216,62.0,2.0,0,1.0,run,0.0,-0.7787195,7,0
2217,61.0,3.0,0,5.0,run,1.0,1.9424013,6,1
2218,51.0,1.0,0,6.0,run,1.0,0.1406484,6,0
2219,45.0,2.0,0,3.0,run,0.0,-0.13928217,7,0
2220,42.0,3.0,0,1.0,run,1.0,1.5602663,8,0
2226,80.0,2.0,0,5.0,run,1.0,0.004986748,6,0
2228,64.0,1.0,0,1.0,run,0.0,-0.5184224,6,0
2229,63.0,2.0,0,4.0,run,0.0,-0.26329806,7,0
2231,21.0,1.0,0,10.0,run,1.0,0.44134623,7,0
2232,11.0,1.0,0,-1.0,run,0.0,-0.7578161,7,0
2233,12.0,2.0,0,5.0,run,1.0,1.8206664,7,0
2234,3.0,1.0,1,0.0,run,0.0,-0.40852603,7,0
2235,3.0,2.0,1,3.0,run,1.0,1.3628772,7,0
2238,81.0,3.0,0,3.0,run,1.0,0.34222445,9,0
2241,70.0,3.0,0,3.0,run,1.0,0.67125976,5,0
2244,59.0,2.0,0,3.0,run,1.0,0.29078713,5,0
2249,45.0,1.0,0,1.0,run,0.0,-0.8483571,6,0
2250,44.0,2.0,0,-2.0,run,0.0,-1.5854832,7,0
2251,46.0,3.0,0,1.0,run,0.0,-0.48930216,6,0
2255,80.0,2.0,0,0.0,run,0.0,-0.6065426,5,0
2256,80.0,3.0,0,1.0,run,0.0,-0.412562,6,0
2262,79.0,2.0,0,7.0,run,1.0,0.65533435,8,0
2263,72.0,1.0,0,-8.0,run,0.0,-1.5427783,7,0
2266,53.0,1.0,0,6.0,run,1.0,0.16842948,6,0
2267,47.0,2.0,0,5.0,run,1.0,0.41138226,7,0
2269,42.0,2.0,0,2.0,run,0.0,-0.726841,6,0
2271,31.0,1.0,0,-1.0,run,0.0,-0.7929826,7,0
2277,56.0,1.0,0,2.0,run,0.0,-0.36685836,6,0
2279,34.0,1.0,0,7.0,run,1.0,0.5622014,8,0
2280,27.0,2.0,0,2.0,run,0.0,-0.23558943,6,0
2281,25.0,3.0,0,-1.0,run,0.0,-1.8218805,7,0
2283,75.0,1.0,0,7.0,run,1.0,0.35008657,7,0
2290,42.0,2.0,0,17.0,run,1.0,1.2742908,7,0
2292,25.0,2.0,0,5.0,run,0.0,-0.12294543,7,0
2295,90.0,1.0,0,1.0,run,0.0,-0.50975215,8,0
2299,61.0,1.0,0,6.0,run,1.0,0.26764613,7,0
2300,55.0,2.0,0,3.0,run,0.0,-0.04163421,8,0
2301,52.0,3.0,0,5.0,run,1.0,0.7333484,6,0
2302,47.0,1.0,0,3.0,run,0.0,-0.34996635,6,0
2304,31.0,1.0,0,-1.0,run,0.0,-0.7443466,6,0
2306,23.0,3.0,0,10.0,run,1.0,1.0700773,6,0
2307,13.0,1.0,0,-1.0,run,0.0,-0.8239945,6,0
2312,84.0,1.0,0,5.0,run,0.0,-0.20855397,5,0
2315,23.0,1.0,0,12.0,run,1.0,0.5996205,7,0
2316,11.0,1.0,0,6.0,run,1.0,0.2907685,7,0
2317,5.0,2.0,0,1.0,run,0.0,-0.7897246,7,0
2321,81.0,1.0,0,6.0,run,1.0,0.08586837,7,0
2322,75.0,2.0,0,12.0,run,1.0,1.2827214,7,0
2336,75.0,1.0,0,10.0,run,1.0,0.5652476,8,0
2337,65.0,1.0,0,2.0,run,0.0,-0.35338604,7,0
2343,80.0,1.0,0,6.0,run,1.0,0.25851935,6,0
2344,74.0,2.0,0,7.0,run,1.0,0.64354837,7,0
2346,72.0,1.0,0,5.0,run,1.0,0.084899105,7,0
2350,79.0,1.0,0,11.0,run,1.0,0.8527293,6,0
2351,68.0,1.0,0,9.0,run,1.0,0.75003415,6,0
2352,59.0,2.0,0,17.0,run,1.0,0.887672,7,0
2356,25.0,1.0,0,3.0,run,0.0,-0.20404147,7,0
2367,54.0,1.0,0,9.0,run,1.0,0.30525982,6,0
2370,42.0,3.0,0,1.0,run,0.0,-1.6012874,6,0
2372,59.0,1.0,0,1.0,run,0.0,-0.4682431,7,0
2375,52.0,1.0,0,2.0,run,0.0,-0.41463035,7,0
2379,87.0,1.0,0,14.0,run,1.0,0.96285784,6,0
2381,66.0,2.0,0,2.0,run,0.0,-0.17008105,8,0
2382,64.0,3.0,0,2.0,run,1.0,0.3798122,6,0
2383,62.0,1.0,0,5.0,run,1.0,0.16964577,7,0
2384,57.0,2.0,0,2.0,run,0.0,-0.4046601,7,0
2400,58.0,1.0,0,4.0,run,0.0,-0.07575203,7,0
2401,54.0,2.0,0,2.0,run,0.0,-0.44058493,7,0
2402,52.0,3.0,0,-7.0,run,0.0,-2.1824002,7,0
2414,75.0,1.0,0,7.0,run,1.0,0.34067926,6,0
2417,56.0,1.0,0,6.0,run,1.0,0.09994113,6,0
2418,50.0,2.0,0,3.0,run,0.0,-0.06896299,5,0
2419,47.0,3.0,0,2.0,run,1.0,0.46699315,5,0
2421,40.0,1.0,0,0.0,run,0.0,-0.58025175,6,0
2422,40.0,2.0,0,13.0,run,1.0,1.1953119,6,0
2427,6.0,1.0,1,2.0,run,0.0,-0.115189455,6,0
2430,1.0,1.0,1,0.0,run,0.0,-0.20462221,7,0
2433,69.0,2.0,0,3.0,run,0.0,-0.024490947,5,0
2434,66.0,3.0,0,4.0,run,1.0,0.563377,5,0
2435,62.0,1.0,0,3.0,run,0.0,-0.26674625,5,0
2441,56.0,1.0,0,4.0,run,0.0,-0.21675333,6,0
2451,75.0,1.0,0,5.0,run,0.0,-0.054897036,5,0
2453,65.0,1.0,0,4.0,run,0.0,-0.0943742,5,0
2465,69.0,1.0,0,6.0,run,1.0,0.120398045,5,0
2466,63.0,2.0,0,7.0,run,1.0,0.503209,5,0
2471,50.0,1.0,0,6.0,run,1.0,0.19791192,5,0
2472,44.0,2.0,0,2.0,run,0.0,-0.17921771,5,0
2474,73.0,1.0,0,5.0,run,0.0,-0.42514384,6,0
2475,78.0,1.0,0,5.0,run,1.0,0.10498342,6,0
2477,56.0,1.0,0,0.0,run,0.0,-0.21067102,5,0
2479,61.0,2.0,0,9.0,run,0.0,-0.111702085,5,0
2484,75.0,1.0,0,1.0,run,0.0,-0.58260393,5,0
